Generated by pymatgen.io.lammps.data.LammpsData

16000  atoms

    1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

1     -2  1 57.064936 57.064908 57.064859
2     -2  1  1.411803  1.411774  1.411869
3     -2  1  0.001691  0.001663  2.855220
4     -2  1  1.426764  1.426736  4.281755
5     -2  1  0.000220  0.000192  5.710850
6     -2  1  1.427446  1.427418  7.138107
7     -2  1  0.000118  0.000090  8.566049
8     -2  1  1.427575  1.427547  9.993619
9     -2  1  0.000130  0.000102 11.421368
10    -2  1  1.427628  1.427600 12.849009
11    -2  1  0.000134  0.000105 14.276689
12    -2  1  1.427650  1.427622 15.704343
13    -2  1  0.000130  0.000102 17.131991
14    -2  1  1.427659  1.427631 18.559639
15    -2  1  0.000124  0.000096 19.987272
16    -2  1  1.427662  1.427634 21.414909
17    -2  1  0.000120  0.000092 22.842535
18    -2  1  1.427664  1.427636 24.270162
19    -2  1  0.000119  0.000090 25.697788
20    -2  1  1.427665  1.427637 27.125410
21    -2  1  0.000121  0.000093 28.553040
22    -2  1  1.427666  1.427638 29.980662
23    -2  1  0.000127  0.000098 31.408302
24    -2  1  1.427666  1.427638 32.835927
25    -2  1  0.000134  0.000106 34.263580
26    -2  1  1.427664  1.427636 35.691215
27    -2  1  0.000142  0.000114 37.118879
28    -2  1  1.427656  1.427628 38.546530
29    -2  1  0.000145  0.000117 39.974199
30    -2  1  1.427634  1.427605 41.401881
31    -2  1  0.000139  0.000111 42.829532
32    -2  1  1.427579  1.427550 44.257283
33    -2  1  0.000122  0.000094 45.684853
34    -2  1  1.427447  1.427419 47.112797
35    -2  1  0.000219  0.000190 48.540044
36    -2  1  1.426763  1.426735 49.969144
37    -2  1  0.001686  0.001658 51.395662
38    -2  1  1.411798  1.411770 52.839025
39    -2  1 57.064927 57.064899 54.292019
40    -2  1  1.421065  1.421037 55.678443
41    -2  1  0.001589  2.855098  0.001614
42    -2  1  1.426668  4.281471  1.426834
43    -2  1 57.105621  2.851555  2.851694
44    -2  1  1.426822  4.280582  4.280869
45    -2  1 57.105774  2.854441  5.709735
46    -2  1  1.427217  4.282053  7.137554
47    -2  1 57.105949  2.855027  8.565779
48    -2  1  1.427421  4.282535  9.993416
49    -2  1 57.105993  2.855182 11.421292
50    -2  1  1.427494  4.282705 12.848926
51    -2  1 57.106000  2.855245 14.276671
52    -2  1  1.427522  4.282782 15.704305
53    -2  1 57.105996  2.855277 17.131991
54    -2  1  1.427532  4.282823 18.559621
55    -2  1 57.105990  2.855293 19.987275
56    -2  1  1.427536  4.282845 21.414900
57    -2  1 57.105985  2.855302 22.842537
58    -2  1  1.427538  4.282856 24.270158
59    -2  1 57.105984  2.855306 25.697786
60    -2  1  1.427540  4.282859 27.125408
61    -2  1 57.105987  2.855306 28.553034
62    -2  1  1.427541  4.282854 29.980662
63    -2  1 57.105993  2.855302 31.408292
64    -2  1  1.427542  4.282840 32.835932
65    -2  1  0.000001  2.855292 34.263568
66    -2  1  1.427540  4.282815 35.691229
67    -2  1  0.000011  2.855275 37.118872
68    -2  1  1.427531  4.282772 38.546566
69    -2  1  0.000016  2.855242 39.974212
70    -2  1  1.427505  4.282694 41.401964
71    -2  1  0.000008  2.855177 42.829605
72    -2  1  1.427431  4.282524 44.257486
73    -2  1 57.105962  2.855020 45.685126
74    -2  1  1.427225  4.282044 47.113352
75    -2  1 57.105782  2.854434 48.541168
76    -2  1  1.426828  4.280575 49.970034
77    -2  1 57.105625  2.851548 51.399201
78    -2  1  1.426671  4.281467 52.824062
79    -2  1  0.001590  2.855095 54.249275
80    -2  1  1.426731  4.281799 55.678446
81    -2  1  0.000038  5.710546  0.000148
82    -2  1  1.427272  7.137641  1.427509
83    -2  1 57.105693  5.709403  2.854580
84    -2  1  1.427140  7.137088  4.282319
85    -2  1 57.105738  5.709060  5.709387
86    -2  1  1.427208  7.137059  7.137494
87    -2  1 57.105839  5.709866  8.565445
88    -2  1  1.427325  7.137532  9.993230
89    -2  1 57.105878  5.710220 11.421135
90    -2  1  1.427387  7.137803 12.848807
91    -2  1 57.105884  5.710373 14.276600
92    -2  1  1.427414  7.137945 15.704239
93    -2  1 57.105880  5.710451 17.131959
94    -2  1  1.427426  7.138024 18.559585
95    -2  1 57.105874  5.710496 19.987261
96    -2  1  1.427430  7.138070 21.414882
97    -2  1 57.105869  5.710520 22.842530
98    -2  1  1.427433  7.138092 24.270150
99    -2  1 57.105868  5.710529 25.697782
100   -2  1  1.427434  7.138097 27.125408
101   -2  1 57.105871  5.710526 28.553032
102   -2  1  1.427436  7.138084 29.980670
103   -2  1 57.105877  5.710511 31.408294
104   -2  1  1.427436  7.138054 32.835951
105   -2  1 57.105887  5.710482 34.263579
106   -2  1  1.427434  7.138002 35.691267
107   -2  1 57.105898  5.710434 37.118903
