Generated by pymatgen.io.lammps.data.LammpsData

1294  atoms

   1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

5134   1  1 18.554271 24.266446 18.556036
5136   1  1 18.555134 24.266902 21.413222
5138   1  1 18.555569 24.267523 24.270086
5140   1  1 18.555588 24.267965 27.126521
5174   1  1 18.555133 27.123650 18.556492
5175   1  1 17.128744 25.695824 19.985406
5176   1  1 18.556296 27.123599 21.413175
5177   1  1 17.129240 25.696166 22.841803
5178   1  1 18.556643 27.124129 24.269821
5179   1  1 17.129216 25.696512 25.698010
5180   1  1 18.556151 27.124519 27.126238
5182   1  1 18.555588 27.124237 29.982793
5214   1  1 18.555561 29.980525 18.557106
5215   1  1 17.129236 28.552237 19.985746
5216   1  1 18.556637 29.980255 21.413702
5217   1  1 17.129848 28.552364 22.841933
5218   1  1 18.557143 29.980595 24.270163
5219   1  1 17.129736 28.552711 25.698047
5220   1  1 18.556643 29.980937 27.126629
5221   1  1 17.129216 28.552748 28.554246
5222   1  1 18.555569 29.980672 29.983235
5224   1  1 18.555090 29.980336 32.839418
5254   1  1 18.555568 32.836964 18.557537
5255   1  1 17.129204 31.408451 19.986083
5256   1  1 18.556138 32.836673 21.414085
5257   1  1 17.129730 31.408481 22.842277
5258   1  1 18.556637 32.837056 24.270503
5259   1  1 17.129848 31.408825 25.698394
5260   1  1 18.556295 32.837583 27.127159
5262   1  1 18.555134 32.837536 29.983856
5296   1  1 18.555568 35.693221 21.413794
5297   1  1 17.129204 34.264675 22.842307
5298   1  1 18.555561 35.693652 24.270233
5300   1  1 18.555133 35.694266 27.127108
5338   1  1 18.555082 38.549820 24.269891
5894   1  1 21.406056 21.406746 18.554058
5896   1  1 21.406974 21.407886 21.412894
5898   1  1 21.408098 21.409125 24.270951
5900   1  1 21.409210 21.410247 27.127901
5932   1  1 21.406060 24.264470 15.696355
5934   1  1 21.404021 24.261789 18.551380
5935   1  1 19.980088 22.836661 19.983871
5936   1  1 21.405868 24.263015 21.411590
5937   1  1 19.981050 22.837651 22.841861
5938   1  1 21.407274 24.264656 24.270725
5939   1  1 19.981709 22.838534 25.699029
5940   1  1 21.407977 24.265890 27.128264
5941   1  1 19.982323 22.839326 28.555353
5942   1  1 21.409734 24.267625 29.983133
5944   1  1 21.410697 24.267319 32.839154
5946   1  1 21.412667 24.268607 35.693197
5972   1  1 21.406975 27.123323 15.697492
5973   1  1 19.980089 25.694291 17.126261
5974   1  1 21.405867 27.122013 18.552606
5975   1  1 19.981077 25.693651 19.983234
5976   1  1 21.408386 27.121049 21.410627
5977   1  1 19.982348 25.694534 22.841235
