Generated by pymatgen.io.lammps.data.LammpsData

16000  atoms

    1  atom types

0.000000 57.106000  xlo xhi
0.000000 57.106000  ylo yhi
0.000000 57.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

1     -2  1 57.064742 57.064935 57.064630
2     -2  1  1.411706  1.411870  1.411579
3     -2  1  0.001474  0.001744  2.854822
4     -2  1  1.426662  1.426889  4.281312
5     -2  1  0.000030  0.000340  5.710341
6     -2  1  1.427356  1.427618  7.137565
7     -2  1 57.105961  0.000285  8.565478
8     -2  1  1.427500  1.427770  9.993034
9     -2  1  0.000004  0.000319 11.420789
10    -2  1  1.427568  1.427821 12.848440
11    -2  1  0.000034  0.000321 14.276157
12    -2  1  1.427603  1.427821 15.703842
13    -2  1  0.000051  0.000295 17.131554
14    -2  1  1.427621  1.427791 18.559251
15    -2  1  0.000059  0.000251 19.986966
16    -2  1  1.427631  1.427744 21.414667
17    -2  1  0.000060  0.000195 22.842384
18    -2  1  1.427634  1.427687 24.270084
19    -2  1  0.000056  0.000134 25.697800
20    -2  1  1.427634  1.427625 27.125500
21    -2  1  0.000048  0.000070 28.553211
22    -2  1  1.427629  1.427562 29.980911
23    -2  1  0.000035  0.000007 31.408611
24    -2  1  1.427621  1.427500 32.836312
25    -2  1  0.000018 57.105947 34.263996
26    -2  1  1.427606  1.427443 35.691699
27    -2  1 57.105994 57.105895 37.119358
28    -2  1  1.427583  1.427392 38.547067
29    -2  1 57.105964 57.105852 39.974690
30    -2  1  1.427544  1.427344 41.402417
31    -2  1 57.105926 57.105821 42.829982
32    -2  1  1.427474  1.427289 44.257761
33    -2  1 57.105882 57.105808 45.685213
34    -2  1  1.427330  1.427186 47.113167
35    -2  1 57.105962 57.105940 48.540279
36    -2  1  1.426637  1.426558 49.969367
37    -2  1  0.001421  0.001470 51.395750
38    -2  1  1.411674  1.411674 52.839075
39    -2  1 57.064682 57.064800 54.291946
40    -2  1  1.420956  1.421042 55.678311
41    -2  1  0.001431  2.855100  0.001445
42    -2  1  1.426642  4.281545  1.426613
43    -2  1 57.105477  2.851622  2.851362
44    -2  1  1.426807  4.280704  4.280493
45    -2  1 57.105657  2.854553  5.709276
46    -2  1  1.427220  4.282196  7.137067
47    -2  1 57.105868  2.855157  8.565242
48    -2  1  1.427445  4.282671  9.992870
49    -2  1 57.105947  2.855305 11.420733
50    -2  1  1.427539  4.282811 12.848378
51    -2  1 57.105987  2.855341 14.276144
52    -2  1  1.427584  4.282842 15.703812
53    -2  1  0.000010  2.855329 17.131548
54    -2  1  1.427609  4.282825 18.559230
55    -2  1  0.000024  2.855292 19.986957
56    -2  1  1.427623  4.282785 21.414648
57    -2  1  0.000031  2.855240 22.842371
58    -2  1  1.427631  4.282731 24.270068
59    -2  1  0.000034  2.855180 25.697787
60    -2  1  1.427634  4.282671 27.125490
61    -2  1  0.000033  2.855117 28.553201
62    -2  1  1.427633  4.282607 29.980911
63    -2  1  0.000027  2.855053 31.408611
64    -2  1  1.427627  4.282544 32.836330
65    -2  1  0.000016  2.854992 34.264013
66    -2  1  1.427613  4.282482 35.691743
67    -2  1 57.105998  2.854935 37.119401
68    -2  1  1.427589  4.282421 38.547150
69    -2  1 57.105970  2.854881 39.974774
70    -2  1  1.427542  4.282346 41.402565
71    -2  1 57.105926  2.854819 42.830145
72    -2  1  1.427446  4.282205 44.258044
73    -2  1 57.105845  2.854694 45.685589
74    -2  1  1.427219  4.281780 47.113812
75    -2  1 57.105635  2.854166 48.541507
76    -2  1  1.426803  4.280387 49.970350
77    -2  1 57.105458  2.851358 51.399386
78    -2  1  1.426637  4.281371 52.824202
79    -2  1  0.001420  2.855002 54.249279
80    -2  1  1.426697  4.281795 55.678400
81    -2  1 57.105955  5.710541  0.000055
82    -2  1  1.427324  7.137698  1.427362
83    -2  1 57.105626  5.709452  2.854315
84    -2  1  1.427208  7.137176  4.282010
85    -2  1 57.105702  5.709130  5.708981
86    -2  1  1.427301  7.137142  7.137060
87    -2  1 57.105844  5.709925  8.564943
88    -2  1  1.427446  7.137580  9.992721
89    -2  1 57.105927  5.710242 11.420592
90    -2  1  1.427536  7.137795 12.848280
91    -2  1 57.105976  5.710340 14.276075
92    -2  1  1.427586  7.137867 15.703751
93    -2  1  0.000008  5.710353 17.131506
94    -2  1  1.427617  7.137872 18.559189
95    -2  1  0.000030  5.710327 19.986926
96    -2  1  1.427636  7.137843 21.414619
97    -2  1  0.000045  5.710281 22.842347
98    -2  1  1.427648  7.137796 24.270050
99    -2  1  0.000055  5.710224 25.697771
100   -2  1  1.427654  7.137738 27.125484
101   -2  1  0.000060  5.710161 28.553199
102   -2  1  1.427656  7.137675 29.980923
103   -2  1  0.000060  5.710097 31.408628
104   -2  1  1.427651  7.137608 32.836367
105   -2  1  0.000053  5.710032 34.264057
106   -2  1  1.427638  7.137539 35.691814
107   -2  1  0.000038  5.709967 37.119485
