,idav,barrier,prefactor,ebias,dmag,dmax,dsum,dsumr,dmagfi,dmaxfi,dsumfi,dsumrfi,isConnect,probability,isSel
0,0,0.307,1.000,0.006,0.988,0.508,0.503,0.076,1.759,0.968,1.236,0.104,1,14.197,0
1,0,0.307,1.000,0.005,0.988,0.508,0.579,0.088,1.760,0.967,1.286,0.108,1,14.197,1
2,0,0.306,1.000,0.005,0.990,0.509,0.643,0.096,1.761,0.968,1.243,0.103,1,14.404,0
3,0,0.306,1.000,0.005,0.989,0.509,0.701,0.104,1.761,0.968,1.216,0.101,1,14.404,0
4,0,0.307,1.000,0.005,0.988,0.508,0.425,0.064,1.760,0.968,1.157,0.097,1,14.404,0
5,0,0.306,1.000,0.005,0.989,0.509,0.629,0.094,1.760,0.968,1.250,0.104,1,14.197,0
