,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,1,0.307,1.000,0.005,7.344,0.988,0.508,0.579,6.584,0.538,0.555,0.616,-0.255,0.029,-0.439,0.259,0.436,0.439,-0.138,-0.363,-0.430,3.773,3.642,3.981,7.301,0.962,0.494,0.772,6.537,0.600,0.542,0.522,-0.428,0.028,-0.244,0.428,0.427,0.256,-0.479,-0.570,-0.204,3.954,3.589,3.771,13.184,1.760,0.967,1.286,11.871,1.038,0.970,1.039,-0.683,0.057,-0.683,0.683,0.586,0.683,-0.617,-0.933,-0.635,7.016,6.528,7.006
