,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,1183,175,4.439,0.306,1.0,0.004,7.569,0.989,0.508,0.598,6.787,64,7.483,0.964,0.495,0.82,6.705,65,13.55,1.761,0.968,1.294,12.206,59,1
1,0,1,2,945,145,1.505,0.306,1.0,0.004,7.58,0.989,0.508,0.626,6.799,64,7.428,0.964,0.494,0.678,6.654,64,13.519,1.761,0.968,1.217,12.176,59,1
2,0,3,4,1355,201,4.199,0.306,1.0,0.005,7.541,0.989,0.508,0.611,6.765,65,7.433,0.964,0.495,0.666,6.657,64,13.488,1.761,0.968,1.104,12.144,59,1
3,0,6,7,1457,218,3.863,0.418,1.0,0.416,9.926,1.132,0.539,0.331,9.061,76,1.351,0.148,0.076,0.039,1.184,19,10.649,1.23,0.569,0.344,9.658,74,1
4,0,8,9,1221,179,4.844,0.306,1.0,0.005,7.534,0.989,0.508,0.587,6.754,64,7.396,0.963,0.494,0.65,6.625,64,13.445,1.761,0.968,1.153,12.108,59,1
5,0,9,10,1211,182,5.239,0.306,1.0,0.005,7.527,0.989,0.508,0.571,6.751,65,7.461,0.964,0.495,0.748,6.686,64,13.456,1.761,0.968,1.215,12.119,59,1
