Generated by pymatgen.io.lammps.data.LammpsData

164  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

91    1  1 14.273880 11.420149 43.551958
92    1  1 14.275554 11.419703 46.408390
111   1  1 14.275554 14.276903 43.551513
112   1  1 14.273478 14.278237 46.409723
270   1  1  2.869619  8.580872 40.713035
271   1  1  2.867486  8.578647 43.559645
272   1  1  2.875504  8.586791 46.387368
273   1  1  2.855941  8.567364 49.259860
290   1  1  2.867490 11.427824 40.710793
291   1  1  2.809187 11.417541 43.549346
292   1  1  2.855611 11.409426 46.410593
293   1  1  2.856357 11.422581 49.260836
310   1  1  2.875503 14.255896 40.718935
311   1  1  2.855606 14.279109 43.541235
312   1  1  2.851796 14.276522 46.408008
313   1  1  2.855757 14.279156 49.260643
330   1  1  2.855946 17.128716 40.699527
331   1  1  2.856359 17.129678 43.554395
332   1  1  2.855754 17.129487 46.410639
333   1  1  2.863974 17.122583 49.253722
451   1  1  5.709744  5.708679 43.552412
452   1  1  5.708997  5.710501 46.408340
470   1  1  5.716909  8.578551 40.710715
471   1  1  5.706611  8.520138 43.549245
472   1  1  5.698515  8.566652 46.410616
473   1  1  5.711651  8.567563 49.261024
489   1  1  5.709742 11.420581 37.841167
490   1  1  5.706607 11.417429 40.652313
491   1  1  6.422656 12.133436 44.265164
492   1  1  5.718683 11.429497 46.471464
493   1  1  5.705926 11.416771 49.269406
494   1  1  5.710206 11.421054 52.117961
509   1  1  5.708995 14.276870 37.842982
510   1  1  5.698512 14.279135 40.698789
511   1  1  5.718719 14.339936 43.561345
512   1  1  5.766065 14.189317 46.320785
513   1  1  5.708636 14.276164 49.259583
514   1  1  5.710505 14.276494 52.117731
530   1  1  5.711649 17.129887 40.699723
531   1  1  5.705924 17.138258 43.548583
532   1  1  5.708633 17.128427 46.407647
533   1  1  5.710783 17.126009 49.257149
551   1  1  5.710208 19.987145 43.552883
552   1  1  5.710507 19.986913 46.407965
651   1  1  8.566392  5.710476 43.551654
652   1  1  8.567254  5.708820 46.409201
670   1  1  8.545368  8.586586 40.718752
671   1  1  8.568479  8.566560 43.541122
672   1  1  8.565902  8.562819 46.408054
673   1  1  8.568676  8.566907 49.260844
689   1  1  8.566394 11.419823 37.842958
690   1  1  8.568478 11.409304 40.698703
691   1  1  8.629192 11.429482 43.561294
692   1  1  8.478551 11.476838 46.320785
693   1  1  8.565521 11.419439 49.259650
694   1  1  8.566035 11.421343 52.117759
709   1  1  8.567256 14.277731 37.841301
710   1  1  8.565919 14.276591 40.694943
711   1  1  8.478540 14.189307 43.608675
712   1  1  8.521614 14.232395 46.363860
713   1  1  8.568298 14.278930 49.261815
714   1  1  8.566217 14.276680 52.117552
730   1  1  8.568676 17.129707 40.699064
731   1  1  8.565518 17.128490 43.551252
732   1  1  8.568301 17.130661 46.410414
733   1  1  8.562672 17.125216 49.256356
751   1  1  8.566032 19.986942 43.553172
752   1  1  8.566215 19.986734 46.408151
870   1  1 11.418605  8.567118 40.699278
871   1  1 11.419410  8.567429 43.554284
872   1  1 11.419200  8.566796 46.410756
873   1  1 11.412516  8.575182 49.253892
890   1  1 11.419410 11.422467 40.699570
891   1  1 11.427323 11.416637 43.548446
892   1  1 11.417568 11.419276 46.407683
893   1  1 11.415560 11.421566 49.257277
910   1  1 11.419198 14.279275 40.698938
911   1  1 11.417564 14.276193 43.551086
912   1  1 11.419609 14.279125 46.410610
913   1  1 11.414752 14.273169 49.256378
930   1  1 11.412517 17.122756 40.707342
931   1  1 11.415566 17.126126 43.553382
932   1  1 11.414756 17.125224 46.404651
933   1  1 11.413957 17.124361 49.255501
1070  1  1  1.427772  9.989962 42.121941
1071  1  1  1.429410  9.992291 44.982224
1072  1  1  1.427560  9.990570 47.834718
1090  1  1  1.429406 12.850576 42.124258
1091  1  1  1.419334 12.852769 44.984418
1092  1  1  1.427382 12.847490 47.833672
1110  1  1  1.427558 15.703402 42.122548
1111  1  1  1.427382 15.702348 44.979139
1112  1  1  1.428119 15.702663 47.833983
1250  1  1  4.278868  7.138726 42.121903
1251  1  1  4.281108  7.140610 44.982254
1252  1  1  4.279357  7.139053 47.834871
1269  1  1  4.278870  9.989907 39.271047
1270  1  1  4.324434 10.035379 42.167377
1271  1  1  4.367017 10.077956 44.923916
1272  1  1  4.281433  9.992436 47.836683
1273  1  1  4.281478  9.992571 50.690943
1289  1  1  4.281104 12.850601 39.272911
1290  1  1  4.367006 12.792295 42.209935
1291  1  1  4.217008 12.838904 44.970550
1292  1  1  4.279281 12.859470 47.832950
1293  1  1  4.282535 12.850043 50.689815
1309  1  1  4.279355 15.703571 39.271369
1310  1  1  4.281448 15.705351 42.124429
1311  1  1  4.279279 15.701631 44.991117
1312  1  1  4.305264 15.678988 47.810300
1313  1  1  4.284536 15.702626 50.687905
