Generated by pymatgen.io.lammps.data.LammpsData

1999  atoms

   1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.028553  xy xz yz

Masses

1  55.847

Atoms

1    -2  1 14.276500 28.557891 14.985007
2    -2  1 14.276500 28.558829 17.855186
3    -2  1 14.276500 28.559759 20.712499
4    -2  1 14.276500 28.560689 23.567966
5    -2  1  0.000066 28.561377 26.423465
6    -2  1  0.000138 28.562064 29.278834
7    -2  1  0.000112 28.563067 32.133931
8     0  1 14.276409 28.564214 34.988732
9     0  1 14.276147 28.565333 37.843295
10    0  1 14.275901  0.013655 40.697990
11    0  1 14.275675  0.015044 43.552645
12    0  1 14.275575  0.016455 46.407147
13    0  1 14.275667  0.017866 49.261424
14    0  1 14.275762  0.019007 52.115867
15   -2  1 14.275936  0.019552 54.970916
16   -2  1 14.276171  0.019777 57.826490
17   -2  1 14.276396  0.020131 60.682097
18   -2  1 14.276500 28.573806 63.537549
19   -2  1 14.276500 28.574725 66.392636
20   -2  1 14.276500 28.575646 69.234530
21   -2  1 14.276500  2.860156 14.985006
22   -2  1 14.276500  2.861091 17.855172
23   -2  1 14.276500  2.862011 20.712469
24   -2  1 14.276500  2.862935 23.567903
25   -2  1  0.000067  2.863730 26.423284
26   -2  1  0.000116  2.864609 29.278534
27   -2  1 14.276449  2.865871 32.133830
28    0  1 14.275849  2.867428 34.989173
29    0  1 14.275297  2.868225 37.843399
30    0  1 14.274940  2.869617 40.698110
31    0  1 14.274665  2.871224 43.552677
32    0  1 14.274730  2.872911 46.406838
33    0  1 14.275454  2.874804 49.260072
34    0  1 14.275381  2.875464 52.114581
35   -2  1 14.275761  2.874968 54.970725
36   -2  1 14.276090  2.874985 57.826644
37   -2  1 14.276372  2.875381 60.682272
38   -2  1  0.000000  2.876075 63.537681
39   -2  1 14.276500  2.876967 66.392724
40   -2  1 14.276500  2.877869 69.234588
41   -2  1 14.276500  5.715442 14.985003
42   -2  1 14.276500  5.716377 17.855150
43   -2  1 14.276500  5.717295 20.712419
44   -2  1 14.276500  5.718221 23.567806
45   -2  1  0.000087  5.719108 26.423089
46   -2  1  0.000173  5.720060 29.278261
47   -2  1  0.000058  5.721240 32.133592
48    0  1 14.276107  5.722809 34.989388
49    0  1 14.276284  5.724479 37.844698
50    0  1 14.275402  5.725027 40.698187
51    0  1 14.274920  5.726975 43.552817
52    0  1 14.274923  5.729012 46.407020
53    0  1  0.001310  5.732733 49.256744
54    0  1 14.275384  5.730289 52.114384
55   -2  1 14.275581  5.729784 54.971042
56   -2  1 14.276006  5.730040 57.826959
57   -2  1 14.276350  5.730610 60.682517
58   -2  1 14.276500  5.731369 63.537873
59   -2  1 14.276500  5.732252 66.392860
60   -2  1  0.000000  5.733143 69.234682
61   -2  1 14.276500  8.570755 14.984999
62   -2  1 14.276500  8.571691 17.855126
63   -2  1 14.276500  8.572616 20.712368
64   -2  1 14.276500  8.573546 23.567715
65   -2  1  0.000120  8.574491 26.422942
66   -2  1  0.000295  8.575486 29.278093
67   -2  1  0.000435  8.576627 32.133459
68    0  1  0.001311  8.578556 34.989976
69    0  1  0.009198  8.586724 37.852442
70    0  1  0.000655  8.579102 40.694872
71    0  1 14.275474  8.581498 43.551075
72    0  1 14.275126  8.583135 46.405734
73    0  1 14.274833  8.582769 49.259546
74    0  1 14.274556  8.583857 52.115352
75   -2  1 14.275357  8.584438 54.971526
76   -2  1 14.275945  8.585094 57.827260
77   -2  1 14.276339  8.585850 60.682725
78   -2  1 14.276500  8.586683 63.538042
79   -2  1 14.276500  8.587579 66.392989
80   -2  1 14.276500  8.588475 69.234776
81   -2  1 14.276500 11.426090 14.984996
82   -2  1 14.276500 11.427029 17.855110
83   -2  1 14.276500 11.427962 20.712337
84   -2  1 14.276500 11.428896 23.567662
85   -2  1  0.000147 11.429854 26.422876
86   -2  1  0.000397 11.430814 29.278082
87   -2  1  0.000690 11.431746 32.133555
88    0  1  0.001824 11.432577 34.990011
89    0  1  0.007018 11.432976 37.849499
90    0  1  0.003388 11.431955 40.698227
91    0  1 14.268477 11.430983 43.557285
92    0  1 14.275379 11.438117 46.406438
93    0  1 14.274729 11.437308 49.260627
94    0  1 14.274383 11.438388 52.116042
95   -2  1 14.275323 11.439360 54.971893
96   -2  1 14.275952 11.440250 57.827455
97   -2  1 14.276345 11.441123 60.682841
98   -2  1 14.276500 11.442011 63.538137
99   -2  1 14.276500 11.442932 66.393066
100  -2  1  0.000000 11.443850 69.234835
101  -2  1 14.276500 14.281434 14.984996
102  -2  1 14.276500 14.282376 17.855110
103  -2  1 14.276500 14.283317 20.712337
104  -2  1 14.276500 14.284255 23.567662
105  -2  1  0.000163 14.285182 26.422903
106  -2  1  0.000466 14.286017 29.278236
107  -2  1  0.000900 14.286635 32.133929
108   0  1  0.002445 14.286478 34.990679
