Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.014276  xy xz yz

Masses

1  55.847

Atoms

71    1  1  0.005753  8.575884 43.554948
72    1  1  0.003600  8.575421 46.406815
90    1  1  0.005852 11.429935 40.700750
91    1  1 14.277174 11.428226 43.552761
92    1  1 14.277065 11.428029 46.408565
110   1  1  0.003793 14.282147 40.699831
111   1  1 14.277163 14.284355 43.552087
112   1  1 14.272969 14.284830 46.408563
251   1  1  2.859417  5.721822 43.554769
252   1  1  2.857785  5.721374 46.406461
270   1  1  2.877851  8.594096 40.719438
271   1  1  2.876140  8.592912 43.563173
272   1  1  2.881721  8.599423 46.384958
273   1  1  2.853861  8.573204 49.263908
289   1  1  2.859599 11.429276 37.847025
290   1  1  2.876266 11.438169 40.717816
291   1  1  2.818199 11.430743 43.555295
292   1  1  2.859436 11.422188 46.409877
293   1  1  2.853682 11.430026 49.263976
309   1  1  2.858058 14.281352 37.846168
310   1  1  2.881934 14.260283 40.723874
311   1  1  2.859547 14.285662 43.546254
312   1  1  2.857427 14.277971 46.401702
313   1  1  2.853160 14.287039 49.261785
330   1  1  2.854147 17.139616 40.697190
331   1  1  2.853873 17.140109 43.553610
332   1  1  2.853248 17.138365 46.410295
450   1  1  5.712851  5.721693 40.702088
451   1  1  5.711814  5.716085 43.553926
452   1  1  5.710177  5.718192 46.408854
469   1  1  5.712939  8.576252 37.847353
470   1  1  5.721339  8.592910 40.718255
471   1  1  5.713558  8.535287 43.555575
472   1  1  5.704248  8.577363 46.410057
473   1  1  5.711218  8.572981 49.264392
489   1  1  5.711999 11.428435 37.841300
490   1  1  5.713667 11.430554 40.660220
491   1  1  6.643293 12.361056 44.485357
492   1  1  5.706025 11.424165 46.491264
493   1  1  5.702900 11.421732 49.274818
509   1  1  5.710451 14.283746 37.842988
510   1  1  5.704436 14.285386 40.701794
511   1  1  5.706222 14.367075 43.548298
512   1  1  5.745147 14.226357 46.350052
513   1  1  5.707662 14.284721 49.261466
530   1  1  5.711487 17.140115 40.696960
531   1  1  5.703079 17.150979 43.545309
532   1  1  5.707737 17.138068 46.407992
533   1  1  5.712623 17.130976 49.253929
650   1  1  8.565237  5.721285 40.701103
651   1  1  8.567526  5.718261 43.552582
652   1  1  8.567729  5.716222 46.409136
669   1  1  8.565331  8.575264 37.846945
670   1  1  8.543652  8.599241 40.724586
671   1  1  8.568553  8.577286 43.546616
672   1  1  8.560293  8.576051 46.401984
673   1  1  8.568863  8.572744 49.262444
689   1  1  8.567716 11.427089 37.843467
690   1  1  8.568648 11.421601 40.702156
691   1  1  8.649586 11.423934 43.548456
692   1  1  8.508346 11.463454 46.350165
693   1  1  8.566159 11.426587 49.261710
709   1  1  8.568010 14.284030 37.841015
710   1  1  8.560500 14.277347 40.700444
711   1  1  8.508443 14.226023 43.587542
712   1  1  8.458820 14.176976 46.300682
713   1  1  8.562763 14.281535 49.253403
730   1  1  8.569138 17.138171 40.696714
731   1  1  8.566358 17.137869 43.550160
732   1  1  8.562875 17.130003 46.404811
733   1  1  8.563065 17.130617 49.253574
870   1  1 11.424141  8.572746 40.698088
871   1  1 11.424256  8.573155 43.554107
872   1  1 11.421685  8.572914 46.410617
890   1  1 11.424351 11.429093 40.698018
891   1  1 11.433994 11.421139 43.545670
892   1  1 11.420380 11.426212 46.408459
893   1  1 11.412761 11.431542 49.254392
910   1  1 11.421873 14.285953 40.697319
911   1  1 11.420475 14.284256 43.550268
912   1  1 11.411481 14.281466 46.405197
913   1  1 11.411690 14.282022 49.253851
931   1  1 11.412955 17.130536 43.555128
932   1  1 11.411788 17.130432 46.405279
1050  1  1  1.437914  7.154480 42.130474
1051  1  1  1.435638  7.152816 44.980554
1069  1  1  1.438015 10.005058 39.279751
1070  1  1  1.433858 10.000497 42.125437
1071  1  1  1.434135 10.003169 44.983150
1072  1  1  1.429266  9.999317 47.834664
1089  1  1  1.435837 12.855475 39.277638
1090  1  1  1.434248 12.858538 42.127642
1091  1  1  1.422955 12.860494 44.984630
1092  1  1  1.427281 12.855827 47.833732
1110  1  1  1.429456 15.710400 42.123320
1111  1  1  1.427377 15.709921 44.979479
1112  1  1  1.427567 15.708028 47.831370
1249  1  1  4.288630  7.154400 39.280144
1250  1  1  4.284045  7.149811 42.126122
1251  1  1  4.285970  7.151107 44.983160
1252  1  1  4.280757  7.147785 47.835044
1269  1  1  4.284143 10.000707 39.275087
1270  1  1  4.336431 10.053307 42.178274
1271  1  1  4.377766 10.095238 44.927143
1272  1  1  4.276492  9.994916 47.844216
1273  1  1  4.279202  9.998751 50.694176
1289  1  1  4.286164 12.858077 39.275939
1290  1  1  4.377975 12.802527 42.219865
1291  1  1  4.260328 12.835701 44.959855
1292  1  1  4.276035 12.866337 47.838373
1293  1  1  4.280420 12.858252 50.691290
