Generated by pymatgen.io.lammps.data.LammpsData

164  atoms

  1  atom types

0.000000 14.276500  xlo xhi
0.000000 28.553000  ylo yhi
0.000000 87.106000  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847

Atoms

91    1  1 14.276500 11.421078 43.552889
92    1  1 14.276500 11.421079 46.408108
111   1  1 14.276500 14.276622 43.552889
112   1  1 14.276500 14.276621 46.408108
270   1  1  2.861465  8.572737 40.704898
271   1  1  2.858738  8.569802 43.553543
272   1  1  2.858738  8.569803 46.407455
273   1  1  2.861465  8.572740 49.256100
290   1  1  2.858742 11.421728 40.701946
291   1  1  2.855475 11.419705 43.551516
292   1  1  2.855475 11.419705 46.409480
293   1  1  2.858742 11.421729 49.259051
310   1  1  2.858742 14.275972 40.701946
311   1  1  2.855475 14.277995 43.551516
312   1  1  2.855475 14.277995 46.409480
313   1  1  2.858742 14.275971 49.259051
330   1  1  2.861465 17.124963 40.704898
331   1  1  2.858738 17.127898 43.553543
332   1  1  2.858738 17.127897 46.407455
333   1  1  2.861465 17.124960 49.256100
451   1  1  5.710401  5.710621 43.553022
452   1  1  5.710401  5.710622 46.407978
470   1  1  5.710949  8.569722 40.701883
471   1  1  5.709015  8.566126 43.551525
472   1  1  5.709015  8.566127 46.409473
473   1  1  5.710949  8.569725 49.259115
489   1  1  5.710399 11.421191 37.843104
490   1  1  5.709020 11.419713 40.698274
491   1  1  5.751811 11.462425 43.594261
492   1  1  5.751811 11.462425 46.366736
493   1  1  5.709020 11.419714 49.262723
494   1  1  5.710399 11.421193 52.117895
509   1  1  5.710399 14.276509 37.843104
510   1  1  5.709020 14.277987 40.698274
511   1  1  5.751811 14.235275 43.594261
512   1  1  5.751811 14.235275 46.366736
513   1  1  5.709020 14.277986 49.262723
514   1  1  5.710399 14.276507 52.117895
530   1  1  5.710949 17.127978 40.701883
531   1  1  5.709015 17.131574 43.551525
532   1  1  5.709015 17.131573 46.409473
533   1  1  5.710949 17.127975 49.259115
551   1  1  5.710401 19.987079 43.553022
552   1  1  5.710401 19.987078 46.407978
651   1  1  8.566099  5.710621 43.553022
652   1  1  8.566099  5.710622 46.407978
670   1  1  8.565551  8.569722 40.701883
671   1  1  8.567485  8.566126 43.551525
672   1  1  8.567485  8.566127 46.409473
673   1  1  8.565551  8.569725 49.259115
689   1  1  8.566101 11.421191 37.843104
690   1  1  8.567480 11.419713 40.698274
691   1  1  8.524689 11.462425 43.594261
692   1  1  8.524689 11.462425 46.366736
693   1  1  8.567480 11.419714 49.262723
694   1  1  8.566101 11.421193 52.117895
709   1  1  8.566101 14.276509 37.843104
710   1  1  8.567480 14.277987 40.698274
711   1  1  8.524689 14.235275 43.594261
712   1  1  8.524689 14.235275 46.366736
713   1  1  8.567480 14.277986 49.262723
714   1  1  8.566101 14.276507 52.117895
730   1  1  8.565551 17.127978 40.701883
731   1  1  8.567485 17.131574 43.551525
732   1  1  8.567485 17.131573 46.409473
733   1  1  8.565551 17.127975 49.259115
751   1  1  8.566099 19.987079 43.553022
752   1  1  8.566099 19.987078 46.407978
870   1  1 11.415035  8.572737 40.704898
871   1  1 11.417762  8.569802 43.553543
872   1  1 11.417762  8.569803 46.407455
873   1  1 11.415035  8.572740 49.256100
890   1  1 11.417758 11.421728 40.701946
891   1  1 11.421025 11.419705 43.551516
892   1  1 11.421025 11.419705 46.409480
893   1  1 11.417758 11.421729 49.259051
910   1  1 11.417758 14.275972 40.701946
911   1  1 11.421025 14.277995 43.551516
912   1  1 11.421025 14.277995 46.409480
913   1  1 11.417758 14.275971 49.259051
930   1  1 11.415035 17.124963 40.704898
931   1  1 11.417762 17.127898 43.553543
932   1  1 11.417762 17.127897 46.407455
933   1  1 11.415035 17.124960 49.256100
1070  1  1  1.428676  9.994665 42.126643
1071  1  1  1.428472  9.994554 44.980498
1072  1  1  1.428676  9.994666 47.834354
1090  1  1  1.428472 12.848850 42.126526
1091  1  1  1.425538 12.848850 44.980498
1092  1  1  1.428472 12.848850 47.834470
1110  1  1  1.428676 15.703035 42.126643
1111  1  1  1.428472 15.703146 44.980498
1112  1  1  1.428676 15.703034 47.834354
1250  1  1  4.283606  7.139768 42.126584
1251  1  1  4.283576  7.139410 44.980499
1252  1  1  4.283606  7.139770 47.834415
1269  1  1  4.283606  9.994586 39.272087
1270  1  1  4.298731 10.009498 42.141482
1271  1  1  4.289511 10.000198 44.980498
1272  1  1  4.298731 10.009500 47.819515
1273  1  1  4.283606  9.994589 50.688911
1289  1  1  4.283575 12.848850 39.271714
1290  1  1  4.289521 12.848850 42.132184
1291  1  1  4.244064 12.848850 44.980498
1292  1  1  4.289521 12.848850 47.828812
1293  1  1  4.283575 12.848850 50.689283
1309  1  1  4.283606 15.703114 39.272087
1310  1  1  4.298731 15.688202 42.141482
1311  1  1  4.289511 15.697502 44.980498
1312  1  1  4.298731 15.688200 47.819515
1313  1  1  4.283606 15.703111 50.688911
