,isp,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,dmagx,dmagy,dmagz,dmaxx,dmaxy,dmaxz,vmaxx,vmaxy,vmaxz,dsumx,dsumy,dsumz,adsumx,adsumy,adsumz,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,dmagxfs,dmagyfs,dmagzfs,dmaxxfs,dmaxyfs,dmaxzfs,vmaxxfs,vmaxyfs,vmaxzfs,dsumxfs,dsumyfs,dsumzfs,adsumxfs,adsumyfs,adsumzfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,dmagxfi,dmagyfi,dmagzfi,dmaxxfi,dmaxyfi,dmaxzfi,vmaxxfi,vmaxyfi,vmaxzfi,dsumxfi,dsumyfi,dsumzfi,adsumxfi,adsumyfi,adsumzfi
0,1,0.091,1.000,-0.548,1.489,0.418,0.379,0.521,1.429,0.241,0.241,0.241,0.219,-0.219,-0.219,0.219,0.219,0.219,0.301,-0.301,-0.301,0.825,0.825,0.825,2.938,0.846,0.784,0.469,2.751,0.488,0.488,0.488,0.453,-0.453,-0.453,0.453,0.453,0.453,0.271,-0.271,-0.271,1.588,1.588,1.588,3.276,1.215,1.163,0.990,3.090,0.702,0.702,0.702,0.671,-0.671,-0.671,0.671,0.671,0.671,0.571,-0.571,-0.571,1.784,1.784,1.784
