,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect,reason
0,1,5,6,86,93,1.542,0.091,1.0,-0.548,1.524,0.418,0.377,0.212,1.473,15,3.009,0.851,0.788,1.131,2.829,18,3.32,1.218,1.165,1.343,3.128,11,1,DupAV
1,1,3,4,103,165,4.481,0.094,1.0,0.002,4.799,1.384,1.091,1.318,4.51,19,1.477,0.4,0.359,0.451,1.416,17,5.076,1.618,1.104,1.678,4.769,18,0,Conn
2,1,0,1,86,93,1.314,0.091,1.0,-0.548,1.524,0.418,0.377,0.212,1.473,15,3.009,0.851,0.788,1.131,2.829,18,3.32,1.218,1.165,1.343,3.128,11,1,Dup
3,1,6,7,86,103,2.124,0.092,1.0,-0.548,1.463,0.418,0.379,0.601,1.4,12,2.934,0.845,0.783,0.366,2.747,17,3.25,1.214,1.162,0.966,3.065,11,1,Dup
