Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.057510 28.057510 28.057510
2     1  1 -0.008962 -0.008962  2.894608
3     1  1 28.551577 28.551577  5.713077
9     1  1  0.004801  0.004801 22.837572
10    1  1 28.532982 28.532982 25.674886
11    1  1 -0.008962  2.894608 -0.008962
12    1  1 28.552087  2.833601  2.833601
13    1  1 28.552870  2.851182  5.706168
19    1  1 28.552575  2.854676 22.843056
20    1  1  0.009514  2.859050 25.690585
21    1  1 28.551577  5.713077 28.551577
22    1  1 28.552870  5.706168  2.851182
30    1  1  0.001096  5.712796 25.695541
81    1  1  0.004801 22.837572  0.004801
82    1  1 28.552575 22.843056  2.854676
89    1  1 -0.000182 22.850530 22.850530
90    1  1  0.002910 22.848524 25.700913
91    1  1 28.532982 25.674886 28.532982
92    1  1  0.009514 25.690585  2.859050
93    1  1  0.001096 25.695541  5.712796
99    1  1  0.002910 25.700913 22.848524
100   1  1 28.500196 25.792503 25.792503
101   1  1  2.894608 -0.008962 -0.008962
102   1  1  2.833601 28.552087  2.833601
103   1  1  2.851182 28.552870  5.706168
109   1  1  2.854676 28.552575 22.843056
110   1  1  2.859050  0.009514 25.690585
111   1  1  2.833601  2.833601 28.552087
112   1  1  2.821370  2.821370  2.821370
119   1  1  2.852465  2.852465 22.844135
120   1  1  2.836272  2.836272 25.711991
121   1  1  2.851182  5.706168 28.552870
130   1  1  2.854388  5.708814 25.698592
181   1  1  2.854676 22.843056 28.552575
182   1  1  2.852465 22.844135  2.852465
190   1  1  2.855148 22.844459 25.695691
191   1  1  2.859050 25.690585  0.009514
192   1  1  2.836272 25.711991  2.836272
193   1  1  2.854388 25.698592  5.708814
199   1  1  2.855148 25.695691 22.844459
200   1  1  2.864944 25.691136 25.691136
201   1  1  5.713077 28.551577 28.551577
202   1  1  5.706168 28.552870  2.851182
210   1  1  5.712796  0.001096 25.695541
211   1  1  5.706168  2.851182 28.552870
220   1  1  5.708814  2.854388 25.698592
291   1  1  5.712796 25.695541  0.001096
292   1  1  5.708814 25.698592  2.854388
300   1  1  5.715738 25.694063 25.694063
801   1  1 22.837572  0.004801  0.004801
802   1  1 22.843056 28.552575  2.854676
809   1  1 22.850530 -0.000182 22.850530
810   1  1 22.848524  0.002910 25.700913
811   1  1 22.843056  2.854676 28.552575
812   1  1 22.844135  2.852465  2.852465
820   1  1 22.844459  2.855148 25.695691
881   1  1 22.850530 22.850530 -0.000182
890   1  1 22.852837 22.852837 25.703596
891   1  1 22.848524 25.700913  0.002910
892   1  1 22.844459 25.695691  2.855148
899   1  1 22.852837 25.703596 22.852837
900   1  1 22.848094 25.699283 25.699283
901   1  1 25.674886 28.532982 28.532982
902   1  1 25.690585  0.009514  2.859050
903   1  1 25.695541  0.001096  5.712796
909   1  1 25.700913  0.002910 22.848524
910   1  1 25.792503 28.500196 25.792503
911   1  1 25.690585  2.859050  0.009514
912   1  1 25.711991  2.836272  2.836272
913   1  1 25.698592  2.854388  5.708814
919   1  1 25.695691  2.855148 22.844459
920   1  1 25.691136  2.864944 25.691136
921   1  1 25.695541  5.712796  0.001096
922   1  1 25.698592  5.708814  2.854388
930   1  1 25.694063  5.715738 25.694063
981   1  1 25.700913 22.848524  0.002910
982   1  1 25.695691 22.844459  2.855148
989   1  1 25.703596 22.852837 22.852837
990   1  1 25.699283 22.848094 25.699283
991   1  1 25.792503 25.792503 28.500196
992   1  1 25.691136 25.691136  2.864944
993   1  1 25.694063 25.694063  5.715738
999   1  1 25.699283 25.699283 22.848094
1000  1  1 25.751514 25.751514 25.751514
1001  1  1  1.318906  1.318906  1.318906
1002  1  1  1.422682  1.422682  4.272150
1008  1  1  1.429070  1.429070 21.412860
1009  1  1  1.422066  1.422066 24.272572
1010  1  1  1.370082  1.370082 27.159010
1011  1  1  1.422682  4.272150  1.422682
1012  1  1  1.423895  4.272592  4.272592
1019  1  1  1.430590  4.283343 24.268523
1020  1  1  1.427613  4.281864 27.122016
1071  1  1  1.429070 21.412860  1.429070
1079  1  1  1.425825 21.418281 24.273022
1080  1  1  1.428698 21.415174 27.125131
1081  1  1  1.422066 24.272572  1.422066
1082  1  1  1.430590 24.268523  4.283343
1088  1  1  1.425825 24.273022 21.418281
1089  1  1  1.404729 24.296630 24.296630
1090  1  1  1.430173 24.274189 27.119032
1091  1  1  1.370082 27.159010  1.370082
1092  1  1  1.427613 27.122016  4.281864
1098  1  1  1.428698 27.125131 21.415174
1099  1  1  1.430173 27.119032 24.274189
1100  1  1  1.511191 27.120461 27.120461
1101  1  1  4.272150  1.422682  1.422682
1102  1  1  4.272592  1.423895  4.272592
1109  1  1  4.283343  1.430590 24.268523
1110  1  1  4.281864  1.427613 27.122016
