Generated by pymatgen.io.lammps.data.LammpsData

1999  atoms

   2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     0  1 27.839339 27.839339 27.839339
2     0  1  0.001774  0.001774  2.899907
3     0  1 28.552729 28.552729  5.713216
4     0  1 28.552796 28.552796  8.566208
5     0  1 28.553020 28.553020 11.421324
6     0  1  0.000081  0.000081 14.276543
7     0  1  0.000285  0.000285 17.131696
8     0  1  0.000865  0.000865 19.986238
9     0  1  0.005024  0.005024 22.834383
10    0  1 28.544522 28.544522 25.632802
11    0  1  0.001774  2.899907  0.001774
12    0  1 28.544496  2.838836  2.838836
13    0  1 28.551598  2.852453  5.707557
14    0  1 28.552748  2.854608  8.565321
15    0  1 28.553004  2.855140 11.421076
16    0  1 28.553120  2.855401 14.276441
17    0  1  0.000038  2.855632 17.131631
18    0  1 28.552920  2.855944 19.986635
19    0  1 28.552036  2.854976 22.842231
20    0  1  0.010764  2.854286 25.693705
21    0  1 28.552729  5.713216 28.552729
22    0  1 28.551598  5.707557  2.852453
23    0  1 28.552310  5.706477  5.706477
24    0  1 28.552839  5.709214  8.564361
25    0  1 28.553024  5.710249 11.420714
26    0  1 28.553070  5.710646 14.276352
27    0  1 28.553048  5.710786 17.131774
28    0  1 28.553041  5.710559 19.987328
29    0  1  0.000577  5.710242 22.842644
30    0  1  0.001006  5.711343 25.696562
31    0  1 28.552796  8.566208 28.552796
32    0  1 28.552748  8.565321  2.854608
33    0  1 28.552839  8.564361  5.709214
34    0  1 28.552965  8.564459  8.564459
35    0  1 28.553055  8.565362 11.420545
36    0  1 28.553085  8.565838 14.276337
37    0  1  0.000002  8.565915 17.131916
38    0  1  0.000173  8.565834 19.987313
39    0  1  0.000305  8.566054 22.842300
40    0  1 28.553113  8.566268 25.697405
41    0  1 28.553020 11.421324 28.553020
42    0  1 28.553004 11.421076  2.855140
43    0  1 28.553024 11.420714  5.710249
44    0  1 28.553055 11.420545  8.565362
45    0  1 28.553089 11.420799 11.420799
46    0  1  0.000007 11.421172 14.276456
47    0  1  0.000073 11.421325 17.131963
48    0  1  0.000155 11.421377 19.987225
49    0  1  0.000151 11.421417 22.842414
50    0  1  0.000012 11.421403 25.697697
51    0  1  0.000081 14.276543  0.000081
52    0  1 28.553120 14.276441  2.855401
53    0  1 28.553070 14.276352  5.710646
54    0  1 28.553085 14.276337  8.565838
55    0  1  0.000007 14.276456 11.421172
56    0  1  0.000039 14.276729 14.276729
57    0  1  0.000065 14.276972 17.132215
58    0  1  0.000094 14.276973 19.987444
59    0  1  0.000119 14.276799 22.842612
60    0  1  0.000121 14.276630 25.697876
61    0  1  0.000285 17.131696  0.000285
62    0  1  0.000038 17.131631  2.855632
63    0  1 28.553048 17.131774  5.710786
64    0  1  0.000002 17.131916  8.565915
65    0  1  0.000073 17.131963 11.421325
66    0  1  0.000065 17.132215 14.276972
67    0  1  0.000032 17.132758 17.132758
68    0  1  0.000026 17.132943 19.988116
69    0  1  0.000098 17.132459 22.843027
70    0  1  0.000264 17.131881 25.698084
71    0  1  0.000865 19.986238  0.000865
72    0  1 28.552920 19.986635  2.855944
73    0  1 28.553041 19.987328  5.710559
74    0  1  0.000173 19.987313  8.565834
75    0  1  0.000155 19.987225 11.421377
76    0  1  0.000094 19.987444 14.276973
77    0  1  0.000026 19.988116 17.132943
78    0  1 28.553095 19.989552 19.989552
79    0  1  0.000040 19.989218 22.844352
80    0  1  0.000626 19.987165 25.698340
81    0  1  0.005024 22.834383  0.005024
82    0  1 28.552036 22.842231  2.854976
83    0  1  0.000577 22.842644  5.710242
84    0  1  0.000305 22.842300  8.566054
85    0  1  0.000151 22.842414 11.421417
86    0  1  0.000119 22.842612 14.276799
87    0  1  0.000098 22.843027 17.132459
88    0  1  0.000040 22.844352 19.989218
89    0  1  0.000459 22.849405 22.849405
90    0  1  0.002747 22.845678 25.698763
91    0  1 28.544522 25.632802 28.544522
92    0  1  0.010764 25.693705  2.854286
93    0  1  0.001006 25.696562  5.711343
94    0  1 28.553113 25.697405  8.566268
95    0  1  0.000012 25.697697 11.421403
96    0  1  0.000121 25.697876 14.276630
97    0  1  0.000264 25.698084 17.131881
98    0  1  0.000626 25.698340 19.987165
99    0  1  0.002747 25.698763 22.845678
100   0  1 28.498076 25.784474 25.784474
101   0  1  2.899907  0.001774  0.001774
102   0  1  2.838836 28.544496  2.838836
103   0  1  2.852453 28.551598  5.707557
104   0  1  2.854608 28.552748  8.565321
105   0  1  2.855140 28.553004 11.421076
106   0  1  2.855401 28.553120 14.276441
107   0  1  2.855632  0.000038 17.131631
108   0  1  2.855944 28.552920 19.986635
109   0  1  2.854976 28.552036 22.842231
110   0  1  2.854286  0.010764 25.693705
111   0  1  2.838836  2.838836 28.544496
