Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.508272 28.508272 28.508272
2     1  1  0.001848  0.001848  2.853683
3     1  1 -0.000066 -0.000066  5.710178
8     1  1  0.001564  0.001564 19.984540
9     1  1  0.000280  0.000280 22.838821
10    1  1 28.466141 28.466141 25.752953
11    1  1  0.001848  2.853683  0.001848
12    1  1 28.549138  2.847576  2.847576
19    1  1 28.555945  2.853942 22.842339
20    1  1 -0.000782  2.852013 25.695412
21    1  1 -0.000066  5.710178 -0.000066
30    1  1 -0.000194  5.710627 25.697610
71    1  1  0.001564 19.984540  0.001564
80    1  1  0.000655 19.986535 25.696304
81    1  1  0.000280 22.838821  0.000280
82    1  1 28.555945 22.842339  2.853942
89    1  1 28.531173 22.866641 22.866641
90    1  1  0.003366 22.843270 25.686448
91    1  1 28.466141 25.752953 28.466141
92    1  1 -0.000782 25.695412  2.852013
93    1  1 -0.000194 25.697610  5.710627
98    1  1  0.000655 25.696304 19.986535
99    1  1  0.003366 25.686448 22.843270
100   1  1 28.617506 25.706176 25.706176
101   1  1  2.853683  0.001848  0.001848
102   1  1  2.847576 28.549138  2.847576
109   1  1  2.853942 28.555945 22.842339
110   1  1  2.852013 -0.000782 25.695412
111   1  1  2.847576  2.847576 28.549138
112   1  1  2.847106  2.847106  2.847106
119   1  1  2.845885  2.845885 22.851468
120   1  1  2.848733  2.848733 25.697730
181   1  1  2.853942 22.842339 28.555945
182   1  1  2.845885 22.851468  2.845885
189   1  1  2.854451 22.843330 22.843330
190   1  1  2.854835 22.843135 25.698922
191   1  1  2.852013 25.695412 -0.000782
192   1  1  2.848733 25.697730  2.848733
199   1  1  2.854835 25.698922 22.843135
200   1  1  2.862888 25.692973 25.692973
201   1  1  5.710178 -0.000066 -0.000066
210   1  1  5.710627 -0.000194 25.697610
291   1  1  5.710627 25.697610 -0.000194
300   1  1  5.711208 25.697314 25.697314
701   1  1 19.984540  0.001564  0.001564
710   1  1 19.986535  0.000655 25.696304
791   1  1 19.986535 25.696304  0.000655
800   1  1 19.984352 25.697363 25.697363
801   1  1 22.838821  0.000280  0.000280
802   1  1 22.842339 28.555945  2.853942
809   1  1 22.866641 28.531173 22.866641
810   1  1 22.843270  0.003366 25.686448
811   1  1 22.842339  2.853942 28.555945
812   1  1 22.851468  2.845885  2.845885
819   1  1 22.843330  2.854451 22.843330
820   1  1 22.843135  2.854835 25.698922
881   1  1 22.866641 22.866641 28.531173
882   1  1 22.843330 22.843330  2.854451
890   1  1 22.857519 22.857519 25.705194
891   1  1 22.843270 25.686448  0.003366
892   1  1 22.843135 25.698922  2.854835
899   1  1 22.857519 25.705194 22.857519
900   1  1 22.797120 25.694950 25.694950
901   1  1 25.752953 28.466141 28.466141
902   1  1 25.695412 -0.000782  2.852013
903   1  1 25.697610 -0.000194  5.710627
908   1  1 25.696304  0.000655 19.986535
909   1  1 25.686448  0.003366 22.843270
910   1  1 25.706176 28.617506 25.706176
911   1  1 25.695412  2.852013 -0.000782
912   1  1 25.697730  2.848733  2.848733
919   1  1 25.698922  2.854835 22.843135
920   1  1 25.692973  2.862888 25.692973
921   1  1 25.697610  5.710627 -0.000194
930   1  1 25.697314  5.711208 25.697314
971   1  1 25.696304 19.986535  0.000655
980   1  1 25.697363 19.984352 25.697363
981   1  1 25.686448 22.843270  0.003366
982   1  1 25.698922 22.843135  2.854835
989   1  1 25.705194 22.857519 22.857519
990   1  1 25.694950 22.797120 25.694950
991   1  1 25.706176 25.706176 28.617506
992   1  1 25.692973 25.692973  2.862888
993   1  1 25.697314 25.697314  5.711208
998   1  1 25.697363 25.697363 19.984352
999   1  1 25.694950 25.694950 22.797120
1000  1  1 26.410986 26.410986 26.410986
1001  1  1  1.409046  1.409046  1.409046
1002  1  1  1.426202  1.426202  4.280337
1008  1  1  1.426449  1.426449 21.415227
1009  1  1  1.402312  1.402312 24.292027
1010  1  1  1.411311  1.411311 27.117069
1011  1  1  1.426202  4.280337  1.426202
1019  1  1  1.425838  4.280460 24.271745
1020  1  1  1.425126  4.280057 27.124285
1071  1  1  1.426449 21.415227  1.426449
1079  1  1  1.427610 21.415568 24.266798
1080  1  1  1.426676 21.414787 27.124044
1081  1  1  1.402312 24.292027  1.402312
1082  1  1  1.425838 24.271745  4.280460
1088  1  1  1.427610 24.266798 21.415568
1089  1  1  1.430638 24.269177 24.269177
1090  1  1  1.426008 24.266133 27.135997
1091  1  1  1.411311 27.117069  1.411311
1092  1  1  1.425126 27.124285  4.280057
1098  1  1  1.426676 27.124044 21.414787
1099  1  1  1.426008 27.135997 24.266133
1100  1  1  1.471937 27.127312 27.127312
1101  1  1  4.280337  1.426202  1.426202
