,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect,reason
0,0,1,2,263,45,0.296,0.092,5.0,-0.545,1.437,0.417,0.379,0.434,1.375,12,2.817,0.842,0.783,0.696,2.623,18,3.217,1.212,1.162,1.127,3.032,11,1,DupAV
1,0,7,8,795,128,6.97,0.092,5.0,-0.545,1.437,0.417,0.379,0.434,1.375,12,2.817,0.842,0.783,0.696,2.623,18,3.217,1.212,1.162,1.127,3.032,11,1,DupAV
