,idav,idsps,type,iters,ntrans,emax,barrier,prefactor,ebias,dtot,dmag,dmax,dsum,adsum,nad,dtotfs,dmagfs,dmaxfs,dsumfs,adsumfs,nadfs,dtotfi,dmagfi,dmaxfi,dsumfi,adsumfi,nadfi,isConnect
0,0,0,1,1263,184,14.039,0.645,5.0,0.552,2.858,0.863,0.804,0.535,2.656,18,1.388,0.397,0.358,0.458,1.322,13,3.205,1.213,1.162,0.989,3.019,10,1
1,0,1,2,2761,357,14.758,6.524,5.0,6.424,15.955,3.837,2.052,5.232,14.979,32,2.672,0.532,0.307,0.532,2.341,40,16.708,4.196,2.23,5.73,15.667,27,1
2,0,7,8,1181,164,12.04,0.645,5.0,0.552,2.857,0.863,0.804,0.535,2.656,18,1.387,0.397,0.358,0.458,1.322,12,3.205,1.213,1.162,0.989,3.019,10,1
