Generated by pymatgen.io.lammps.data.LammpsData

167  atoms

  2  atom types

0.000000 28.553120  xlo xhi
0.000000 28.553120  ylo yhi
0.000000 28.553120  zlo zhi
0.000000 0.000000 0.000000  xy xz yz

Masses

1  55.847000
2  30.973762

Atoms

1     1  1 28.499723 28.456483 28.456483
2     1  1  0.002637 -0.003067  2.848907
3     1  1  0.000190 -0.000706  5.709963
8     1  1  0.001681  0.001572 19.985073
9     1  1  0.010360  0.006311 22.838413
10    1  1 28.534071 28.576892 25.716935
11    1  1  0.002637  2.848907 -0.003067
12    1  1 28.552534  2.847353  2.847353
19    1  1 28.552591  2.853966 22.843424
20    1  1  0.004735  2.859676 25.693126
21    1  1  0.000190  5.709963 -0.000706
30    1  1  0.000566  5.710792 25.697274
71    1  1  0.001681 19.985073  0.001572
80    1  1 -0.000433 19.984301 25.698231
81    1  1  0.010360 22.838413  0.006311
82    1  1 28.552591 22.843424  2.853966
89    1  1 28.553722 22.862482 22.862482
90    1  1 -0.007235 22.800604 25.705045
91    1  1 28.534071 25.716935 28.576892
92    1  1  0.004735 25.693126  2.859676
93    1  1  0.000566 25.697274  5.710792
98    1  1 -0.000433 25.698231 19.984301
99    1  1 -0.007235 25.705045 22.800604
100   1  1 28.047316 26.203713 26.203713
101   1  1  2.864746  0.006064  0.006064
102   1  1  2.854795 28.555221  2.852979
109   1  1  2.837096 28.538139 22.860722
110   1  1  2.859434  0.006383 25.687572
111   1  1  2.854795  2.852979 28.555221
112   1  1  2.845353  2.845486  2.845486
119   1  1  2.852586  2.852754 22.845259
120   1  1  2.854454  2.853973 25.698416
181   1  1  2.837096 22.860722 28.538139
182   1  1  2.852586 22.845259  2.852754
189   1  1  2.823933 22.873759 22.873759
190   1  1  2.835206 22.862550 25.697249
191   1  1  2.859434 25.687572  0.006383
192   1  1  2.854454 25.698416  2.853973
199   1  1  2.835206 25.697249 22.862550
200   1  1  2.897108 25.705131 25.705131
201   1  1  5.715404  0.003358  0.003358
210   1  1  5.712790  0.001643 25.696228
291   1  1  5.712790 25.696228  0.001643
300   1  1  5.713441 25.698313 25.698313
701   1  1 19.988514 -0.000652 -0.000652
710   1  1 19.987796 -0.000670 25.697603
791   1  1 19.987796 25.697603 -0.000670
800   1  1 19.987021 25.697282 25.697282
801   1  1 22.847954 -0.001166 -0.001166
802   1  1 22.852448 28.547770  2.845308
809   1  1 22.844900 28.555156 22.843153
810   1  1 22.848893 -0.003047 25.695179
811   1  1 22.852448  2.845308 28.547770
812   1  1 22.852492  2.845271  2.845271
819   1  1 22.852277  2.845518 22.852508
820   1  1 22.850329  2.847454 25.698269
881   1  1 22.844900 22.843153 28.555156
882   1  1 22.852277 22.852508  2.845518
890   1  1 22.843915 22.843451 25.698401
891   1  1 22.848893 25.695179 -0.003047
892   1  1 22.850329 25.698269  2.847454
899   1  1 22.843915 25.698401 22.843451
900   1  1 22.838187 25.693123 25.693123
901   1  1 25.751262 28.499635 28.499635
902   1  1 25.698934 -0.001183  2.849784
903   1  1 25.698404 -0.000695  5.709250
908   1  1 25.694574  0.003277 19.982550
909   1  1 25.691867  0.006016 22.833182
910   1  1 25.794487 28.456474 25.751235
911   1  1 25.698934  2.849784 -0.001183
912   1  1 25.703083  2.845288  2.845288
919   1  1 25.695818  2.852932 22.843135
920   1  1 25.700879  2.848912 25.695167
921   1  1 25.698404  5.709250 -0.000695
930   1  1 25.698487  5.709982 25.697602
971   1  1 25.694574 19.982550  0.003277
980   1  1 25.696276 19.985092 25.696155
981   1  1 25.691867 22.833182  0.006016
982   1  1 25.695818 22.843135  2.852932
989   1  1 25.712834 22.860681 22.860681
990   1  1 25.691572 22.838414 25.687481
991   1  1 25.794487 25.751235 28.456474
992   1  1 25.700879 25.695167  2.848912
993   1  1 25.698487 25.697602  5.709982
998   1  1 25.696276 25.696155 19.985092
999   1  1 25.691572 25.687481 22.838414
1000  1  1 25.674134 25.716910 25.716910
1001  1  1  1.404347  1.400846  1.400846
1002  1  1  1.425403  1.424918  4.279413
1008  1  1  1.431040  1.428586 21.414284
1009  1  1  1.422581  1.424542 24.275289
1010  1  1  1.430187  1.422962 27.131861
1011  1  1  1.425403  4.279413  1.424918
1019  1  1  1.428809  4.284125 24.269053
1020  1  1  1.428310  4.282166 27.125979
1071  1  1  1.431040 21.414284  1.428586
1079  1  1  1.424801 21.423856 24.272967
1080  1  1  1.428970 21.415129 27.127943
1081  1  1  1.422581 24.275289  1.424542
1082  1  1  1.428809 24.269053  4.284125
1088  1  1  1.424801 24.272967 21.423856
1089  1  1  1.320879 24.376901 24.376901
1090  1  1  1.370381 24.327452 27.090129
1091  1  1  1.430187 27.131861  1.422962
1092  1  1  1.428310 27.125979  4.282166
1098  1  1  1.428970 27.127943 21.415129
1099  1  1  1.370381 27.090129 24.327452
1100  1  1  1.512009 27.128936 27.128936
1101  1  1  4.284622  1.428799  1.428799
